"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.947290708E0,3.467944427E0,1.615535691E0,-1.612293702E0
3.957328708E0,3.862326259E0,1.428210782E0,-9.820866466E-1
3.967365708E0,3.166587119E0,1.820060477E0,-9.465383528E-1
3.977403708E0,2.515345874E0,1.913161891E0,-8.016158438E-1
3.987441708E0,1.490815458E0,1.960754718E0,-3.761468513E-1
3.997478708E0,8.850795847E-1,1.282146750E0,6.362606782E-1
4.007516708E0,8.163408870E-1,4.311672503E-1,6.407969481E-1
4.017553708E0,9.349925870E-1,5.585172683E-2,-9.992420849E-1
4.027591708E0,1.119734781E0,-4.778251076E-1,-1.924872987E0
4.037629708E0,1.113809212E0,-1.085213697E0,-1.278204850E0
4.047666708E0,-1.246860266E-2,-2.096844277E0,-6.353216153E-1
4.057704708E0,-1.361950427E0,-3.161363508E0,-1.031407326E0
4.067741708E0,-2.373305896E0,-3.598414227E0,-2.033952357E0
4.077779708E0,-2.470390726E0,-3.456942014E0,-2.698004705E0
4.087817708E0,-1.037977257E0,-2.571018968E0,-9.399504411E-1
4.097854708E0,-8.110357082E-1,-2.840068071E0,3.222833240E-1
4.107892708E0,-4.177309334E-2,-1.241276175E0,8.822603497E-1
4.117929708E0,3.521848154E-1,-1.377355793E0,1.317997784E0
4.127967708E0,4.194079149E-1,-1.098375487E0,1.348485312E0
4.138005708E0,8.363295937E-1,-7.761573592E-1,1.289030385E0
4.148042708E0,7.797905266E-2,-2.482417864E-1,4.577736895E-1
4.158080708E0,-1.229532627E0,-4.416270420E-1,-1.262263001E0
4.168117708E0,-1.625164593E0,-7.315319940E-1,-1.587525482E0
4.178155708E0,-1.632588803E0,-7.538119322E-1,-1.580937570E0
4.188193708E0,8.220004070E-1,-3.554215416E-1,2.809989117E-1
4.198230708E0,2.708651900E0,1.343401451E0,1.688691376E0
4.208268708E0,1.242466668E0,1.165094264E-1,-4.635719347E-1
4.218305708E0,-3.757151806E-1,-9.438417631E-1,-1.235665187E0
4.228343708E0,-2.057695414E0,-1.206868819E0,-8.148437074E-1
4.238380708E0,-2.022933717E0,-1.892147437E0,6.633786026E-1
4.248418708E0,-1.956881230E0,-1.479547435E0,9.132555628E-1
4.258456708E0,-1.356317219E0,-7.816069642E-1,1.163468446E0
4.268493708E0,-2.527815646E-1,5.684111957E-1,1.854206170E0
4.278531708E0,-1.267734826E-2,1.637271984E0,1.231809533E0
4.288568708E0,-6.688682610E-1,6.592326343E-1,-7.299760500E-1
4.298606708E0,-1.640389574E0,-5.217894450E-1,-1.898397672E0
4.308644708E0,-1.432948489E0,-7.297747596E-1,-1.735658843E0
4.318681708E0,-6.574597585E-1,-6.932369708E-1,-3.693241739E-1
4.328719708E0,-4.592344701E-1,-1.221812256E0,1.074963820E-1
4.338756708E0,-9.560840786E-2,-1.348060658E0,-5.133095205E-2
4.348794708E0,1.081069483E0,1.654260631E-1,-1.257550730E0
4.358831708E0,1.397164114E0,1.975860854E0,-2.030393595E0
4.368869708E0,3.576673987E0,3.902875822E0,4.553302842E-1
4.378907708E0,2.803428833E0,4.159080932E0,6.382159871E-1
4.388944708E0,6.454039693E-1,3.645792754E0,-1.668302135E0
4.398982708E0,-7.121259624E-1,1.745659774E0,-2.608481787E0
4.409019833E0,-5.577767184E0,-2.003950732E0,-6.779156578E0
4.419057833E0,-2.395417142E0,-2.336558046E0,-1.340498747E0
4.429095833E0,-1.271718534E0,-6.557805844E-1,-9.248964921E-1
4.439132833E0,-1.053608034E0,-4.026706986E-2,-1.141687567E0
4.449170833E0,-6.230804694E-1,-1.623261325E0,-2.012463108E0
4.459207833E0,-3.876598728E0,7.278599426E-1,-9.204249508E0
4.469245833E0,-3.883506628E0,7.008933149E-1,-9.187107811E0
4.479283833E0,5.053660780E-1,7.033742154E-1,-3.056214491E0
4.489320833E0,-1.707280551E0,-1.114819630E-1,-2.670110855E0
4.499358833E0,-2.732400951E0,-7.410727496E-1,-2.130207320E0
4.509395833E0,-4.131005818E0,-1.317660253E0,-1.625594656E0
4.519433833E0,-5.101926622E0,-1.460126347E0,-1.431355122E0
4.529470833E0,-5.225602834E0,-2.224426101E-1,-1.236322414E0
4.539508833E0,-4.290099785E0,1.190960153E0,-2.305495736E-1
4.549546833E0,-4.356337629E0,1.183764277E0,5.771090752E-1
4.559583833E0,-4.614086403E0,4.397716108E-1,5.865534979E-1
4.569621833E0,-3.810178451E0,1.330396969E-1,-2.922093397E-1
4.579658833E0,-1.814015041E0,9.199811764E-1,-1.514758637E0
4.589696833E0,-3.410207266E-1,3.289324853E0,-7.919696921E-1
4.599734833E0,2.349849790E-1,3.658382101E0,3.136504948E0
4.609771833E0,1.500928218E0,2.410586573E0,7.307360711E0
4.619809833E0,3.794937683E0,2.303924589E0,7.274053801E0
4.629846833E0,4.489603275E0,5.935697547E-1,3.614652237E0
4.639884833E0,4.439723017E0,-1.178034225E0,2.338897955E-1
4.649921833E0,4.670074078E0,-1.104120157E0,-6.868721303E-1
4.659959833E0,4.019609343E0,-1.178873666E0,7.451963523E-1
4.669997833E0,2.344525900E0,-1.424105598E0,2.952422613E0
4.680034833E0,1.835108871E0,-3.306293765E0,3.209936329E0
4.690072833E0,-2.252464414E-2,-4.099524994E0,2.533779806E0
4.700109833E0,-2.262872458E0,-2.807181869E0,3.242302129E0
4.710147833E0,-3.896330742E0,-1.705637776E0,2.994835099E0
4.720185833E0,-3.998154740E0,-1.026798331E0,2.651498875E0
4.730222833E0,-3.978519790E0,-9.848722601E-1,2.606906254E0
4.740260833E0,-2.119190581E0,9.236370749E-1,1.501740396E0
4.750297833E0,-1.646698719E-1,2.459911346E0,5.252202988E-1
4.760335833E0,1.344328088E0,3.397643353E0,1.390003029E-1
4.770372833E0,2.819556039E0,2.567258624E0,2.169545048E-1
4.780410833E0,2.370687513E0,2.954063634E0,-1.498056650E-1
4.790448833E0,1.455416999E0,1.679907542E0,7.030420205E-1
4.800485833E0,-1.203164608E0,3.395619193E-1,1.486293222E0
4.810523833E0,-2.218683879E0,-8.507393257E-1,4.160036659E-1
4.820560833E0,-3.227986391E0,-1.241291670E0,-3.073787713E-1
4.830598833E0,-2.954181747E0,-5.444031861E-1,-1.130626389E-1
4.840636833E0,-2.138131467E0,-8.338084204E-1,2.441028348E-1
4.850673833E0,-8.234288818E-1,7.490146572E-1,-3.647800103E-1
4.860711833E0,5.900255746E-1,2.057342827E0,-8.331355521E-1
4.870748833E0,1.383787438E0,1.662744356E0,-5.494888750E-1
4.880786833E0,1.025706291E0,9.106310400E-1,1.156111479E-2
4.890823833E0,-1.502570701E-1,1.860275726E0,8.048043305E-1
4.900861833E0,-1.694495614E0,1.220630095E0,9.813022426E-1
4.910899833E0,-2.227582172E0,-1.050592918E0,2.287695350E0
4.920936833E0,-1.987272134E0,-2.350785783E0,2.420598761E0
4.930974833E0,-7.225994951E-1,-2.678905652E0,1.381113799E0
4.941011833E0,4.239740056E-1,-2.657655993E0,-2.409199029E-1
4.951049833E0,1.870195674E0,-2.332862606E0,-1.774513299E0
4.961086833E0,2.597994513E0,-1.844027922E0,-1.761275495E0
4.971124833E0,2.166067125E0,-2.274585015E0,-1.422518518E0
4.981162833E0,1.519632876E-1,-2.659068680E0,-1.174170312E0
4.991199833E0,-2.205550448E0,-2.264621067E0,-9.902259707E-1
5.001237833E0,-3.479310830E0,-2.942336458E0,-7.058542389E-1
5.011274833E0,-3.817717851E0,-3.526737596E0,-1.135160613E0
5.021312833E0,-2.395765636E0,-5.152562925E0,-1.112039553E0
5.031350833E0,-5.085171425E-1,-6.356123389E0,-1.404349172E-1
5.041387833E0,1.299899774E0,-6.817939990E0,-6.494765550E-2
5.051425833E0,2.830733576E0,-4.309459332E0,2.889378226E-1
5.061462833E0,4.862167976E0,5.180653533E-1,4.936049885E-1
5.071500833E0,6.076582042E0,4.008865377E0,3.820605791E-1
5.081537833E0,5.242127650E0,4.032149867E0,1.081600994E0
5.091575833E0,2.671669430E0,5.658048871E0,-3.432058311E-1
5.101613833E0,1.371417654E0,4.520402899E0,-9.239103591E-1
5.111650833E0,6.942627186E-1,4.082337103E0,-1.110344152E0
5.121688833E0,3.784358901E-1,4.770226357E0,-1.391229482E0
5.131725833E0,1.002164816E0,4.412821732E0,-9.291577967E-1
5.141763833E0,1.737423533E0,2.959186379E0,4.000463220E-1
5.151800833E0,2.679840329E0,1.863477808E0,1.024423411E0
5.161838833E0,3.221041653E0,2.029313614E0,1.937956717E0
5.171876833E0,2.459627171E0,3.067865068E0,2.922758226E0
5.181913833E0,9.964783984E-1,2.123559621E0,2.378767926E0
5.191951833E0,-2.260761613E-1,1.292647473E0,1.365928288E0
5.201988833E0,-6.673111475E-1,9.693712914E-1,1.426428843E0
5.212026833E0,-2.429880631E-1,1.129852218E0,1.531023691E0
5.222064833E0,9.391680837E-1,9.905475676E-2,1.693078103E0
5.232101833E0,1.591124443E0,-1.171631159E0,2.342324424E0
5.242139833E0,1.640953245E0,-1.105222576E0,2.401986050E0
5.252176833E0,3.255870008E-1,-1.437223973E0,1.491666667E0
5.262214833E0,-1.035372908E0,-6.306643081E-1,2.049087582E0
5.272251833E0,-9.797120923E-1,-5.586979473E-1,2.141345097E0
5.282289833E0,-9.295862514E-1,-4.953445351E-1,2.229426384E0
5.292327833E0,-1.504231310E0,-2.057898313E-1,1.600402805E0
5.302364833E0,-1.231217794E0,-2.360298765E-1,1.226049441E0
5.312402833E0,-3.280825925E-1,-1.845153219E-1,9.591813487E-1
5.322439833E0,7.320597053E-1,2.700349438E-1,-7.247039080E-3
5.332477833E0,1.471080521E0,-2.840846336E-1,-7.721113783E-1
5.342514833E0,1.511605234E0,-2.427769786E-1,-7.420824176E-1
5.352552833E0,1.666768118E0,-2.817665634E0,6.714679331E-1
5.362590833E0,7.745508367E-1,-4.553648413E0,1.472859244E0
5.372627833E0,-6.387942767E-1,-5.340825727E0,1.495510772E0
5.382665833E0,-3.188137617E0,-7.561110574E0,1.480153061E0
5.392702833E0,-3.171162565E0,-7.544317371E0,1.499730123E0
5.402740833E0,-6.449996928E0,-5.872814178E0,4.502542798E-1
5.412777750E0,-6.325989763E0,-3.138095391E0,-1.182371324E-1
5.422815750E0,-4.633766377E0,-1.167723464E0,3.179089635E0
5.432853750E0,-2.417198605E0,6.006651682E-1,4.745425977E0
5.442890750E0,-2.395300782E0,6.130846542E-1,4.655540239E0
5.452928750E0,8.803702372E-1,5.952214104E0,3.109796036E0
5.462965750E0,2.328427931E0,7.767203291E0,5.083252808E-1
5.473003750E0,4.673015812E0,1.127000531E1,-3.346987170E0
5.483040750E0,4.715960103E0,1.130504066E1,-3.363186881E0
5.493078750E0,6.998932364E0,9.671446717E0,-2.835676813E0
5.503116750E0,7.071462396E0,9.743558673E0,-2.738449895E0
5.513153750E0,4.918772532E0,6.668164145E0,-1.206634346E0
5.523191750E0,2.386741628E0,6.731986504E0,-1.548714588E0
5.533228750E0,6.154516071E-1,5.266550885E0,-2.031332658E0
5.543266750E0,6.716649842E-1,5.313947831E0,-1.943142613E0
5.553303750E0,-1.851279931E0,1.117715153E0,-1.115096769E0
5.563341750E0,-1.918374392E0,-1.816363283E0,1.692666020E0
5.573379750E0,-1.283587212E0,-2.712469547E0,2.953480082E0
5.583416750E0,-2.090804688E0,-3.454210487E0,2.510208510E0
5.593454750E0,-2.049237417E0,-3.428175759E0,2.440429008E0
5.603491750E0,-2.167957529E0,-2.350247401E0,5.660404421E-2
5.613529750E0,-1.746741071E0,-4.276233698E0,3.113149999E0
5.623566750E0,-1.752017598E0,-4.285489256E0,3.047740706E0
5.633604750E0,-1.631011224E0,-5.478234710E0,1.063376977E0
5.643642750E0,-1.631533381E0,-5.479909937E0,1.049377501E0
5.653679750E0,-9.408228457E-1,-2.551935410E0,1.598455682E0
5.663717750E0,-4.555653423E-1,-7.121575373E-1,1.963172250E0
5.673754750E0,-4.249656934E-1,-4.568564075E-1,1.607627624E0
5.683792750E0,-3.643522865E-1,-1.276609730E0,-3.169559989E-1
5.693829750E0,-3.843912792E-1,-1.540078250E0,-1.261322184E0
5.703867750E0,-3.344806159E-1,-7.228632045E-1,-1.943020990E0
5.713905750E0,6.287569463E-2,7.263288492E-1,-1.563915009E0
5.723942750E0,4.844657904E-1,5.471239686E-1,-2.129955890E0
5.733980750E0,1.560986139E0,-3.829388309E-1,-2.403168796E0
5.744017750E0,2.464016676E0,-1.682015902E-1,-2.515959247E0
5.754055750E0,1.784988878E0,-1.796814287E-1,-4.637688105E0
5.764092750E0,-4.799646038E-1,7.325684130E-1,-6.203334475E0
5.774130750E0,-1.127923806E0,2.042295018E0,-4.626230485E0
5.784168750E0,-1.326578280E0,1.308613295E0,-2.483992519E0
5.794205750E0,-8.833844769E-1,6.668386924E-1,-5.954406810E-1
5.804243750E0,-4.592987895E-3,5.707513976E-1,1.071701512E0
5.814280750E0,6.420383120E-1,4.001284754E-1,5.673600710E0
5.824318750E0,2.035086570E0,-4.283032840E-1,9.711105457E0
5.834355750E0,9.856323981E-1,1.004756302E-1,3.675293711E0
5.844393750E0,9.617593861E-1,9.060026765E-2,3.705346060E0
5.854431750E0,-2.239308178E-1,1.121011813E0,2.207740815E0
5.864468750E0,-8.140446854E-1,1.176246366E0,3.813238299E-1
5.874506750E0,-1.343334062E0,1.616200227E0,-5.396102965E-2
5.884543750E0,-1.844355074E0,2.022213925E0,6.833217010E-2
5.894581750E0,-8.824214405E-1,9.859276825E-1,1.034707348E0
5.904618750E0,1.070229329E0,-2.652256089E-1,1.376703537E0
5.914656750E0,3.274010410E0,-4.947112817E-1,2.579107422E0
5.924694750E0,4.239399748E0,-1.133740032E-1,4.709855025E0
5.934731750E0,2.084379183E0,1.102532272E0,3.731320269E0
5.944769750E0,-7.831965297E-1,1.075505857E0,4.661086323E0
5.954806750E0,-2.402817378E0,1.111381449E0,3.923986902E0
5.964844750E0,-2.870908041E0,6.748499626E-1,2.904483923E0
5.974881750E0,-1.723280872E0,2.366140133E-1,9.659676272E-1
5.984919750E0,-1.200772512E-1,3.468632644E-1,-6.225378478E-1
5.994957750E0,8.679776484E-1,6.411273158E-1,-8.499391343E-1
6.004994750E0,1.156737131E0,6.597103518E-1,-7.695807034E-1
6.015032750E0,1.565358687E0,5.825732982E-1,-9.267504980E-1
6.025069750E0,2.460448120E0,3.296636796E-1,-8.597953472E-1
6.035107750E0,2.475550894E0,6.228997904E-1,-7.258195567E-1
6.045144750E0,1.588141193E0,1.562587692E0,-5.320668036E-1
6.055182750E0,7.121972984E-1,2.445875689E0,-1.075259104E-2
6.065220750E0,-1.195681926E0,2.976611082E0,1.458027635E0
6.075257750E0,-1.231649904E0,1.716209834E0,3.120265476E0
6.085295750E0,-9.872848213E-2,1.732094380E0,3.102130921E0
6.095332750E0,1.328387994E-1,1.244381046E0,3.648632746E0
6.105370750E0,3.450184679E-1,-1.407945210E-1,3.522560930E0
6.115407750E0,6.398888755E-1,-1.414066660E0,2.226404835E0
6.125445750E0,1.052491801E0,-2.237644646E0,-4.190032876E-1
6.135482750E0,6.821654141E-1,-1.504337729E0,-9.267667240E-1
6.145520750E0,7.833280921E-2,1.659943832E0,1.481026635E-1
6.155558750E0,-1.160244291E0,2.768663043E0,-1.051414744E0
6.165595750E0,-1.614310407E0,4.992795943E0,-2.466156757E-1
6.175633750E0,-1.466189325E0,5.776369618E0,1.552993434E0
6.185670750E0,-4.177069598E-1,6.096438017E0,1.747733197E0
6.195708750E0,3.225031793E-1,6.569792343E0,1.614065409E-1
6.205745750E0,7.915627259E-1,5.078904380E0,-1.128351384E0
6.215783750E0,9.910293782E-1,2.838215674E0,-7.655627891E-1
6.225821750E0,9.550695866E-1,-2.222848266E-1,7.116529226E-2
6.235858750E0,9.908142006E-1,-2.995739079E0,2.435837482E-1
6.245896750E0,-1.476112050E-1,-4.034237908E0,3.618110865E-2
6.255933750E0,3.789451826E-1,-3.612730842E0,1.431821145E0
6.265971750E0,-1.685173398E-1,-1.769169821E0,1.332312645E0
6.276008750E0,-1.672262746E-1,-1.764589112E0,1.347734968E0
6.286046750E0,-6.660025406E-1,-1.550839466E-1,-1.010114398E0
6.296083750E0,7.951102316E-2,-1.355182859E0,-1.255460351E0
6.306121750E0,7.658332229E-1,-2.299956084E0,-4.943046078E-1
6.316159750E0,9.378050977E-1,-2.074765776E0,1.733335452E-1
6.326196750E0,8.851602763E-1,-6.625813347E-1,3.724354774E-1
6.336234750E0,9.256697863E-1,4.040367544E-1,8.667164040E-1
6.346271750E0,7.180848598E-1,1.339099508E0,1.523145883E0
6.356309750E0,2.589427757E-1,2.404401973E0,1.367650293E0
6.366346750E0,-1.248982805E-1,2.138693385E0,1.038083677E0
6.376384750E0,2.945593357E-1,3.340452322E0,3.476086383E-1
6.386422750E0,1.485515542E0,4.699862133E0,-5.350506377E-1
6.396459750E0,-1.152789676E0,1.421064023E0,-6.019995028E-1
6.406497333E0,-1.415996826E0,6.843388242E-1,-8.790494974E-1
6.416534333E0,-1.238920332E0,7.384232301E-1,-1.713668342E-1
6.426572333E0,-9.183736306E-1,-1.044896268E0,-1.034927934E-1
6.436609333E0,-5.918101448E-1,-1.974791252E0,-6.758586073E-1
6.446647333E0,-5.726803941E-1,-1.754318478E0,1.862775265E-1
6.456684333E0,-6.957631141E-1,-1.234574096E0,1.929679106E-1
6.466722333E0,-8.941731745E-1,6.908672404E-1,-3.201322795E-1
6.476760333E0,-2.818987690E0,5.745630805E0,-3.271316890E-1
6.486797333E0,-4.440122382E0,8.855874739E0,4.604436743E-1
6.496835333E0,-2.334658139E0,3.650154777E0,4.340012495E-1
6.506872333E0,-1.257555700E0,1.794059663E0,-1.335601557E0
6.516910333E0,-1.490500878E0,2.685068910E0,-2.911442109E0
6.526947333E0,-5.887795329E-2,1.273689045E0,-6.064889365E0
6.536985333E0,4.752324522E-2,1.354661288E0,-5.736080548E0
6.547023333E0,1.129304626E0,-8.077419131E0,2.052312395E-2
6.557060333E0,3.681624784E0,-1.959023183E1,5.783606132E0
6.567098333E0,6.287398725E0,-2.554778561E1,7.846986794E0
6.577135333E0,6.570668256E0,-1.343022756E1,4.658931624E0
6.587173333E0,3.752121154E0,3.106766009E-1,-6.558704853E-2
6.597210333E0,4.879226643E-1,3.531097280E0,-1.283612355E0
6.607248333E0,-1.486626513E0,6.912747914E-1,-2.593976708E-1
6.617285333E0,-3.058633192E0,-8.068742448E-1,5.117494833E-1
6.627323333E0,-3.913953373E0,-7.907049394E-1,1.690398470E0
6.637361333E0,-4.091407012E0,3.372767544E-1,2.268457718E0
6.647398333E0,-3.799713689E0,8.339725810E-1,1.590156144E0
6.657436333E0,-3.320809186E0,5.337543100E-1,1.196759056E0
6.667473333E0,-2.803064552E0,1.595822096E-2,1.359365373E0
6.677511333E0,-2.365638442E0,-7.069330502E-1,1.601640075E0
6.687548333E0,-2.024618300E0,-1.130521724E0,1.589657961E0
6.697586333E0,-1.486599762E0,-1.457897973E0,7.486166811E-1
6.707623333E0,-1.097866487E0,-1.614896298E0,-1.906193034E-1
6.717661333E0,-7.186770366E-1,-1.352034134E0,-9.650538535E-1
6.727699333E0,-3.621899861E-1,-1.123359470E0,-1.663389158E0
6.737736333E0,-8.972245440E-2,-7.061313969E-1,-1.420934215E0
6.747774333E0,2.246297063E-1,-3.235568476E-1,-9.964205110E-1
6.757811333E0,3.889664331E-1,-4.193564594E-2,-9.258900802E-1
6.767849333E0,3.908949910E-1,4.459010643E-1,-8.170641875E-1
6.777886333E0,1.871162365E-1,8.493279541E-1,-3.143144462E-1
6.787924333E0,-6.987963572E-2,1.513368754E0,6.268126009E-1
6.797961333E0,-6.938662042E-1,1.804300477E0,7.856498753E-1
6.807999333E0,-1.093281027E0,1.860800368E0,7.169078153E-1
6.818037333E0,-8.945098279E-1,1.663659738E0,8.665269542E-1
6.828074333E0,-3.840957025E-1,1.405287650E0,1.068136611E0
6.838112333E0,1.048860022E-1,1.097844560E0,9.294105425E-1
6.848149333E0,1.664002458E-1,1.098061491E0,9.367283329E-1
6.858187333E0,7.182208807E-1,5.266306472E-1,3.316309753E-1
6.868224333E0,5.556440196E-1,4.006325054E-1,3.926323450E-1
6.878262333E0,7.413977087E-2,5.854553908E-1,5.008491039E-1
6.888299333E0,-5.426962742E-1,8.658042383E-1,5.661446688E-1
6.898337333E0,-1.135654191E0,1.333531789E0,5.318846628E-1
6.908375333E0,-1.134549140E0,1.345774689E0,4.864389333E-1
6.918412333E0,-1.674480156E0,1.613315796E0,3.614775029E-1
6.928450333E0,-1.465234182E0,1.337912523E0,3.216617650E-1
6.938487333E0,-1.163049493E0,9.625657171E-1,4.221248236E-1
6.948525333E0,-1.199502935E0,7.994973975E-1,3.663282068E-1
6.958562333E0,-1.202871882E0,7.126972353E-1,-7.815271497E-2
6.968600333E0,-1.241348826E0,5.851203454E-1,-5.650997713E-1
6.978637333E0,-1.368092927E0,5.297173923E-1,-1.018449019E0
6.988675333E0,-1.424011166E0,4.273238754E-1,-1.491156059E0
6.998713333E0,-1.615137496E0,5.444003356E-1,-1.795660046E0
7.008750333E0,-1.780232899E0,3.367469966E-1,-2.201493065E0
7.018788333E0,-2.108063622E0,2.509081167E-1,-2.354315747E0
7.028825333E0,-2.347655038E0,1.227201927E-1,-2.484991808E0
7.038863333E0,-2.429012173E0,1.965635097E-1,-2.224713236E0
7.048900333E0,-2.644103317E0,1.492490101E-1,-1.620987196E0
7.058938333E0,-2.732134025E0,9.244681835E-2,-9.631171095E-1
7.068975333E0,-2.833660400E0,1.516843754E-1,-2.780317421E-1
7.079013333E0,-2.881054422E0,-4.323782086E-2,-1.994236752E-2
7.089051333E0,-2.849702529E0,-9.371215582E-2,-1.050442059E-1
7.099088333E0,-2.753923382E0,-4.024889964E-1,-5.581120563E-1
7.109126333E0,-2.407950502E0,-4.199517059E-1,-1.053984156E0
7.119163333E0,-2.004846818E0,-8.594313580E-1,-1.105797358E0
7.129201333E0,-1.435903964E0,-1.544947811E0,-1.157995598E0
7.139238333E0,-1.462796039E0,-1.540941299E0,-1.212595582E0
7.149276333E0,-9.157117588E-1,-2.496760499E0,-1.071560740E-2
7.159313333E0,-1.009312452E0,-2.352064131E0,7.210750528E-1
7.169351333E0,-1.042735502E0,-2.351953619E0,6.920203114E-1
7.179389333E0,-8.246766776E-2,-1.314444723E0,4.374126613E-1
7.189426333E0,-1.178902464E-1,-1.316967797E0,4.320436748E-1
7.199464333E0,1.078877361E0,1.532251167E-1,7.490330029E-1
7.209501333E0,1.458762776E0,6.916303021E-1,9.652840877E-1
7.219539333E0,1.728711327E0,9.779000401E-1,1.580868427E0
7.229576333E0,1.924668335E0,1.218991851E0,1.792007875E0
7.239614333E0,1.856272869E0,1.208462185E0,1.823021507E0
7.249651333E0,1.786644955E0,1.354725022E0,2.197596481E0
7.259689333E0,1.543484984E0,8.895281464E-1,2.637676642E0
7.269726333E0,1.245713481E0,6.375336170E-1,3.141441168E0
7.279764333E0,8.995176758E-1,4.226770931E-1,3.119548023E0
7.289802333E0,8.173762827E-1,4.162007171E-1,3.051926143E0
7.299839333E0,-2.473595877E-1,-6.492385733E-1,1.859660161E0
7.309877333E0,-3.116875845E-1,-9.247716540E-1,1.574526536E0
7.319914333E0,2.132685663E-1,-6.480796552E-1,8.210005331E-1
7.329952333E0,8.277929512E-1,-3.181259537E-1,3.882212786E-1
7.339989333E0,7.674800912E-1,-3.271061075E-1,3.507849920E-1
7.350027333E0,1.076754676E0,-2.502649230E-1,-4.679830376E-1
7.360064333E0,9.380867873E-1,6.648576558E-2,-1.056680746E0
7.370102333E0,7.983598217E-1,1.799205798E-1,-1.316106502E0
7.380140333E0,7.416004609E-1,5.553305358E-1,-1.404152706E0
7.390177333E0,6.949531285E-1,5.469304258E-1,-1.445707698E0
7.400215333E0,7.313065839E-1,1.041668020E0,-1.285071820E0
7.410252125E0,8.588719256E-1,1.156497395E0,-1.249558171E0
7.420290125E0,1.036215491E0,9.798834157E-1,-7.200588799E-1
7.430327125E0,1.136103622E0,6.640068859E-1,-2.911492213E-1
7.440365125E0,1.111118762E0,6.590782678E-1,-3.596142876E-1
7.450402125E0,1.260159465E0,6.372640604E-1,8.746732950E-2
7.460440125E0,1.192263498E0,5.229679513E-1,-2.089642847E-1
7.470477125E0,1.009776282E0,5.428677803E-1,-7.321626163E-1
7.480515125E0,8.059113546E-1,4.449532306E-1,-1.319773291E0
7.490553125E0,7.778913510E-1,4.354585218E-1,-1.404169663E0
7.500590125E0,3.258090489E-1,1.890527612E-1,-1.884045389E0
7.510628125E0,-6.758884281E-2,1.079501259E-1,-2.019003219E0
7.520665125E0,-3.881592250E-1,1.800626671E-1,-2.478876790E0
7.530703125E0,-4.212173358E-1,1.693581694E-1,-2.512965472E0
7.540740125E0,-6.993851718E-1,2.140835220E-1,-2.880643070E0
7.550778125E0,-1.013597584E0,1.630279738E-1,-2.240337288E0
7.560815125E0,-1.147220203E0,1.805193347E-1,-1.743964813E0
7.570853125E0,-1.170118192E0,1.714046949E-1,-1.784023502E0
7.580890125E0,-1.225281701E0,1.545460027E-1,-1.151798646E0
7.590928125E0,-1.244417007E0,1.446764874E-1,-1.208527089E0
7.600966125E0,-1.150303732E0,3.321855837E-1,-1.377550798E0
7.611003125E0,-1.434942974E0,5.238578975E-2,-1.148215326E0
7.621041125E0,-1.439156185E0,4.321969450E-2,-1.227627019E0
7.631078125E0,-9.924824113E-1,7.148963732E-1,-1.616297729E0
7.641116125E0,-9.907668382E-1,7.055156851E-1,-1.700231733E0
7.651153125E0,-5.592449543E-1,8.077337855E-1,-8.943620396E-1
